Run,Mean Position Error,Mean Angle Error
1,89.5956,4.9070
2,89.6072,4.9043
3,89.5752,4.9078
4,89.6132,4.9039
5,89.6160,4.9050
6,89.6108,4.9061
7,89.5916,4.9070
8,89.6054,4.9062
9,89.6158,4.9082
10,89.6165,4.9076

Average,89.6047,4.9063
