Run,Mean Position Error,Mean Angle Error
1,3055.5759,74.5126
2,2148.5527,60.6823
3,2979.3409,61.7040
4,1930.1778,18.7205
5,2983.2413,63.0353
6,2151.7504,64.1370
7,2141.4963,62.7641
8,2137.7720,64.6887
9,2165.5926,64.7605
10,3055.8801,73.9903

Average,2474.9380,60.8996
