source;share/mrpt_msgs_bridge/local_setup.bash
source;share/mrpt_msgs_bridge/local_setup.dsv
source;share/mrpt_msgs_bridge/local_setup.sh
source;share/mrpt_msgs_bridge/local_setup.zsh
