390,5.0518e-05,0.0704303,1.17484,27.4678
381,5.1654e-05,0.0703249,1.41148,26.7938
392,5.6123e-05,0.0658291,1.24218,25.805
390,4.9037e-05,0.0711084,1.18858,27.7323
392,5.2079e-05,0.0673147,1.12359,26.3874
390,5.0361e-05,0.0670077,1.24791,26.133
392,5.1984e-05,0.0668994,1.22697,26.2246
394,2.4178e-05,0.0655418,1.15292,25.8235
395,4.8102e-05,0.0675833,1.16599,26.6954
390,5.0495e-05,0.06758,1.26441,26.3562
270,5.2943e-05,0.0694782,1.24665,18.7591
257,2.837e-05,0.0819241,1.25434,21.0545
274,2.3342e-05,0.065267,1.13971,17.8832
273,3.2551e-05,0.0682743,1.09685,18.6389
274,2.1693e-05,0.0669263,1.13782,18.3378
270,3.4593e-05,0.0683141,1.1386,18.4448
274,2.6533e-05,0.0679498,1.12218,18.6182
273,2.9841e-05,0.0664853,1.11513,18.1505
274,2.4629e-05,0.0656166,1.10274,17.979
275,3.4542e-05,0.065805,1.12894,18.0964
353,3.3697e-05,0.0706069,5.39046,24.9242
392,3.0908e-05,0.0598474,1.52409,23.4602
390,2.0456e-05,0.0579764,1.6073,22.6108
393,2.9958e-05,0.0614173,1.53777,24.137
393,2.9845e-05,0.0614434,1.54007,24.1473
389,2.9299e-05,0.0606433,1.66056,23.5902
392,3.1201e-05,0.0604922,1.5132,23.7129
389,2.9638e-05,0.0612592,1.70416,23.8298
391,3.0392e-05,0.0608119,1.5159,23.7775
392,3.0564e-05,0.0606949,1.53798,23.7924
272,3.5271e-05,0.0588634,1.52244,16.0108
271,3.1436e-05,0.06159,1.52185,16.6909
273,3.0771e-05,0.0612158,1.49382,16.7119
272,2.04e-05,0.0594639,1.51168,16.1742
273,2.9065e-05,0.0600512,1.48409,16.394
272,3.1338e-05,0.0615835,1.50545,16.7507
272,2.2001e-05,0.0615448,1.59026,16.7402
271,1.874e-05,0.0585647,1.50259,15.871
271,3.1065e-05,0.0618253,1.62429,16.7547
272,2.1698e-05,0.065405,1.49594,17.7902
