Run,Mean Position Error,Mean Angle Error
1,83.0982,4.1494
2,85.8025,4.1589
3,85.3884,4.1106
4,84.1458,4.1735
5,84.3383,4.1321
6,84.0009,4.2208
7,85.6759,4.0973
8,83.0926,4.1041
9,83.1802,4.2100
10,83.9715,4.1314

Average,84.2694,4.1488
