Run,Mean Position Error,Mean Angle Error
1,74.8612,3.7435
2,74.9197,3.6603
3,75.5158,3.6588
4,74.1966,3.7059
5,71.6654,3.6194
6,70.1740,3.6953
7,71.4997,3.6296
8,72.2417,3.6825
9,71.8991,3.7940
10,76.2914,3.6635

Average,73.3265,3.6853
