Run,Mean Position Error,Mean Angle Error
1,97.6635,4.2864
2,97.5731,4.0804
3,97.4644,4.0992
4,95.7587,4.1856
5,96.6559,3.8972
6,97.7422,3.8413
7,96.8805,3.9661
8,95.7315,4.1290
9,98.1449,4.2121
10,97.7317,4.0202

Average,97.1346,4.0717
