Run,Mean Position Error,Mean Angle Error
1,4823.2264,55.1524
2,1806.9680,70.2832
3,4808.2174,59.4512
4,4770.7282,60.3836
5,4643.2581,74.4007
6,1628.7117,68.9930
7,4583.6840,56.4374
8,1822.4046,73.1892
9,1654.1021,68.0408
10,4224.6171,63.0674

Average,3476.5918,64.9399
