Run,Mean Position Error,Mean Angle Error
1,73.1982,3.6971
2,70.7689,3.8091
3,74.7659,3.7223
4,1471.8458,68.0606
5,75.7554,3.7733
6,74.9896,3.7176
7,72.9904,3.7039
8,73.9050,3.6780
9,72.6395,3.7981
10,74.0673,3.6684

Average,213.4926,10.1628
