Run,Mean Position Error,Mean Angle Error
1,75.7591,3.6323
2,71.0806,3.7089
3,74.3732,3.7413
4,71.3207,3.6684
5,71.1022,3.7311
6,73.8480,3.7218
7,72.2617,3.6756
8,71.5382,3.5982
9,69.7893,3.7668
10,74.0201,3.6634

Average,72.5093,3.6908
