Run,Mean Position Error,Mean Angle Error
1,2733.0821,56.1574
2,2821.8593,56.6822
3,2876.3085,66.7178
4,2915.1836,61.1995
5,2860.5713,66.5255
6,2903.0520,65.0523
7,2628.7911,71.1968
8,2046.0091,52.5236
9,2434.2964,75.6829
10,2649.3554,70.9682

Average,2686.8509,64.2706
