Run,Mean Position Error,Mean Angle Error
1,3220.2377,62.9810
2,4817.3322,65.9001
3,4771.4680,65.2153
4,4240.6510,69.2623
5,4743.5723,71.1000
6,4985.7924,61.5862
7,4087.1868,60.9008
8,4230.6596,69.2391
9,4116.5907,63.2382
10,4476.4252,64.6175

Average,4368.9916,65.4041
