Run,Mean Position Error,Mean Angle Error
1,76.2172,3.3748
2,77.5178,3.3612
3,75.7914,3.3882
4,73.5707,3.3708
5,77.9569,3.2442
6,77.2731,3.1982
7,72.7862,3.2962
8,72.6294,3.4002
9,79.0390,3.5215
10,75.3158,3.4862

Average,75.8097,3.3642
