Run,Mean Position Error,Mean Angle Error
1,87.2128,3.9331
2,85.2318,3.9788
3,94.9014,4.0129
4,1161.2472,150.3706
5,125.6332,4.7628
6,1159.8647,141.7980
7,86.6935,3.8470
8,114.9966,4.4476
9,87.5437,3.9329
10,86.0740,3.8887

Average,308.9399,32.4973
