Run,Mean Position Error,Mean Angle Error
1,376.4833,57.4419
2,102.0728,4.2753
3,382.1061,59.3022
4,383.1089,59.4088
5,97.3562,3.9109
6,99.8249,3.9357
7,387.1273,62.1026
8,94.6562,4.0750
9,387.2884,60.5664
10,381.3044,59.5553

Average,269.1328,37.4574
