Run,Mean Position Error,Mean Angle Error
1,74.7810,3.4663
2,73.5261,3.5587
3,73.6287,3.6015
4,73.8207,3.4641
5,73.4490,3.5630
6,77.8106,3.4747
7,77.4095,3.5009
8,77.0865,3.3826
9,74.1440,3.6292
10,77.5633,3.5241

Average,75.3219,3.5165
