Run,Mean Position Error,Mean Angle Error
1,92.9216,5.0426
2,92.9317,5.0372
3,92.9026,5.0302
4,92.9294,5.0459
5,92.9456,5.0326
6,92.9401,5.0353
7,92.9364,5.0375
8,92.9269,5.0303
9,92.9297,5.0380
10,92.9332,5.0394

Average,92.9297,5.0369
