Run,Mean Position Error,Mean Angle Error
1,73.5376,3.4933
2,73.8973,3.5952
3,1498.8526,69.9434
4,77.7996,3.6288
5,75.5202,3.5382
6,74.4642,3.5939
7,76.3776,3.5981
8,1431.8945,71.0971
9,80.5379,3.6704
10,76.9605,3.5244

Average,353.9842,16.9683
