x_true_pose[mm],y_true_pose[mm],theta_true[rad],x_pose[mm],y_pose[mm],theta[rad],p_err[mm],a_err[mm]
1034.9574089050293,1015.4931545257568,-3.92421327054915,-2360.4305438746474,2548.5437409463466,-1.0643493200583052,3725.440034466516,163.85813434473604
1031.4610004425049,1019.8515057563782,-3.8589999554212575,-2349.0910374920327,2527.988397151887,-0.9985357051521399,3701.703521943845,163.8925289884737
1027.0256996154785,1023.7830877304077,-3.7956167806499277,-2330.522010358388,2513.169200527448,-0.9481286105185787,3673.0637916790165,163.14905436195602
1022.3524570465088,1026.9522666931152,-3.727655207225399,-2303.0042024191466,2529.1075469598704,-0.9031396824292923,3648.8994777447456,161.83281873999576
1018.120288848877,1030.7729840278625,-3.6630829490093797,-2311.81590378726,2489.5761402811063,-0.8345474780690102,3635.4616894862856,162.06314468793187
1013.0083560943604,1033.2677960395813,-3.5956166464468735,-2351.3962949959478,2374.470468802103,-0.7131783253753892,3621.8839387400903,165.15155050417098
1008.3959102630615,1035.6903672218323,-3.5278306367155654,-2481.34062920525,1963.0551474990127,-0.48488000003899057,3610.8539918693486,174.3482287482145
1003.4575462341309,1038.5390520095825,-3.4610892555976824,-2529.656813396525,1625.0502613956212,-0.28320570648587845,3581.465129938279,177.9206848518386
997.8303909301758,1040.3525829315186,-3.3967656319012054,-2515.05414060376,1518.3764189633257,-0.20018195690838209,3545.2594432149763,176.84924656249282
989.0289306640625,1041.8519377708435,-3.3707148183231443,-2496.493385101302,1515.8447187400945,-0.1605244944763415,3517.6035834228555,176.06964300984325
963.2847309112549,1049.3354201316833,-3.355550248983583,-2403.8036979334174,1523.909102511603,-0.09377538572311982,3400.3683135312444,173.11406661331426
948.4598636627197,1051.9166588783264,-3.3520578426773993,-2389.594928843573,1532.4809084376413,-0.1172505520278099,3372.4696878887935,174.65919470762995
932.1417808532715,1055.751383304596,-3.3378379538943532,-2375.3660333473035,1549.7269789925517,-0.11428032950727461,3344.191954737816,175.30375310540254
912.8975868225098,1059.596061706543,-3.3265603938273163,-2365.2179644886514,1574.1059768462246,-0.10336531758857151,3318.2468293550924,175.32452558417233
896.6296911239624,1063.8704299926758,-3.31717494764288,-2329.933324796296,1586.2224980384206,-0.09213045036358816,3268.5716419708624,175.2185615640063
879.2147636413574,1067.6060914993286,-3.3031621513136926,-2310.01162975789,1593.9150793741182,-0.09219956119695631,3232.3623155630553,176.02539541191578
862.2574806213379,1071.3040232658386,-3.2928044895747166,-2303.0242996573293,1587.572268821547,-0.06725554458195743,3207.1079885051045,175.1896588390396
845.0123071670532,1074.9476552009583,-3.2834614063086986,-2287.6163188570977,1594.0339307786962,-0.0696024239722554,3175.344496283691,175.85944436191204
826.1582851409912,1078.1956315040588,-3.271242516897133,-2270.8786480786935,1602.6275997853695,-0.0724433852876999,3141.125061993266,176.72231024866673
810.154914855957,1079.2664289474487,-3.2633676535173457,-2259.606804415269,1622.623942610278,-0.06679030555602125,3117.4788532974662,176.84960907469454
792.1375036239624,1082.6144218444824,-3.247170435783327,-2235.4852697006554,1630.8070220734235,-0.057052906090395,3076.851440108803,177.21972939789495
774.7513055801392,1087.0234370231628,-3.2342053532525696,-2184.8748901014756,1617.6689855473385,-0.06890115528032767,3006.820898612578,178.64142858114857
757.064938545227,1087.7875685691833,-3.2332501366734703,-2138.458699493516,1598.6082952748038,-0.03709048344256803,2940.237227380331,176.87354121987258
739.2247915267944,1089.5994901657104,-3.2303574081338073,-2101.9408746493427,1596.868439078893,-0.05721733928372928,2886.0949619147286,178.1924662510391
721.4200496673584,1090.691864490509,-3.2270741462256267,-2074.6392621657615,1591.2418431641436,-0.06289504269579332,2840.5101577778023,178.7058917442522
701.6267776489258,1091.9983983039856,-3.2183296506787564,-2064.9947345803294,1589.432928025857,-0.05158078463897053,2810.98482800767,178.558655198081
684.9604845046997,1093.8717126846313,-3.2097227832110717,-2061.829899549211,1594.71436569354,-0.05431066878704482,2792.078218281865,179.20820321905208
665.2907133102417,1094.9788689613342,-3.2014782211054253,-2035.8494420581926,1602.4466959632928,-0.029961027621073243,2748.396211317775,178.28545016017094
648.3381986618042,1096.4178442955017,-3.1908038669465406,-2016.102392982071,1601.0593707174237,-0.005320579549946287,2711.808757377447,177.48525192271612
628.1344890594482,1098.130226135254,-3.1799570354366447,-1992.5306036579161,1611.8136131562217,-0.024585784704874415,2670.5348060432843,179.21054453615372
610.862135887146,1098.962128162384,-3.171764483922666,-1983.5505530832563,1622.704145218588,0.014203774708560081,2646.749497236324,177.45746511778646
586.7769718170166,1099.9433994293213,-3.158547920461678,-1971.9473327242197,1628.6859690658937,0.05180672258866958,2612.7837207843895,176.06022821298723
570.5317258834839,1100.0704169273376,-3.155226928341367,-2012.3713678673726,1621.0745701489827,0.05177302857394025,2634.925752157345,176.25243757011606
552.043080329895,1100.3041863441467,-3.1425539159953053,-2038.8847963126398,1609.821438998471,0.0806506667132123,2640.5520431750265,175.32398090357626
533.9202880859375,1100.5740761756897,-3.132899256960824,-2041.9389712748682,1624.8298824373135,0.10503881942004747,2628.6679277599565,174.47981389866771
515.6649351119995,1100.2177596092224,-3.1283404824767485,-2054.2473296666512,1627.614901087428,0.13522916987424383,2623.4703721405194,173.01123277331084
498.5835552215576,1100.13347864151,-3.12096665335266,-2048.333676101067,1620.5594155667281,0.14194163640393073,2599.5442944932856,173.04912605869788
479.83503341674805,1098.5583662986755,-3.113447915367928,-2023.8118604057372,1628.9958243436974,0.14267361797334513,2559.2209099341626,173.4379785578789
462.1434211730957,1100.3074645996094,-3.0944734246511056,-1976.2277610307929,1641.8223438923505,0.15115052272118637,2497.7774894289164,174.03944592897727
442.8142309188843,1098.689079284668,-3.088258221275354,-1950.731365849462,1645.3932428993915,0.1642041472790025,2455.1875623509527,173.6476332567121
424.20804500579834,1097.690463066101,-3.0835748230231177,-1966.368535008312,1659.3085096476284,0.19079539815398494,2455.66105461605,172.39240576323417
405.6439399719238,1097.4105596542358,-3.076573744361646,-1956.8527504738965,1663.8444822247911,0.20255657796233953,2429.4522018360685,172.11967205746237
388.55111598968506,1096.4463353157043,-3.069744972357574,-1921.946595800858,1672.604974691382,0.205373751281474,2381.2514470161623,172.3495197312095
368.7248229980469,1095.3181982040405,-3.061548188986283,-1912.110818182016,1663.3382880662448,0.2033330742722863,2350.501658064579,172.93608300394337
350.34990310668945,1094.1930413246155,-3.05348543552669,-1917.2504891326184,1655.7101556524487,0.20454018188279272,2336.0892552655005,173.32888257693241
331.2249183654785,1092.6464796066284,-3.0458001414383187,-1895.8445317257278,1665.7055469093864,0.21138524461044306,2299.6162788925144,173.37702428771624
313.32314014434814,1091.028094291687,-3.03982545142658,-1854.4997025844434,1665.7547966798822,0.20093059122751397,2242.714127991962,174.31835632440183
291.6426658630371,1088.8704061508179,-3.0318616459697636,-1834.9661208232358,1651.3194550907522,0.19982912200857414,2199.730407178274,174.8377583034495
280.5553674697876,1087.7118706703186,-3.0275722058401318,-1833.8358592288423,1643.5578690150808,0.18422568169068204,2186.2330693263293,175.97753639545093
261.37077808380127,1086.3035321235657,-3.010083407080746,-1803.7954057164382,1646.0673986825363,0.1791089753411571,2139.6838441735013,177.27273643195295
239.99547958374023,1083.3027362823486,-3.007582231082334,-1767.6783941264507,1627.4701969478583,0.19631580322548534,2080.1136046922134,176.43016464390135
221.86362743377686,1081.610083580017,-2.9999032887346972,-1749.994530714196,1627.345441626169,0.21390693741552405,2045.9842807012171,175.8622378856077
203.3911943435669,1079.8981189727783,-2.9917783036576253,-1741.6305773987071,1626.3246765931844,0.20264775877435032,2020.3196963412356,176.9728686560538
185.77110767364502,1078.5558819770813,-2.9872729599764813,-1711.3297486496822,1635.2586926180134,0.25805884307255283,1977.0962744485194,174.05618456570866
166.88036918640137,1074.6238231658936,-2.981095519059863,-1694.841416853711,1625.7641765630012,0.22797531096450696,1941.5879320182937,176.13378528105966
147.38130569458008,1073.5220909118652,-2.9685531207598035,-1650.6679463918317,1635.5018073377655,0.21502855608449903,1883.8265086261633,177.59420618163998
128.2268762588501,1070.0755715370178,-2.9652212432923513,-1557.0341795744546,1669.226513601106,0.1938791829259986,1788.599082434258,178.99687851970904
109.20214653015137,1067.2016143798828,-2.9603144322042785,-1531.065948222299,1694.3524217600825,0.2376595655823722,1756.074473893539,176.76958693424567
90.30187129974365,1063.1590485572815,-2.9561549091879957,-1551.9424367585946,1746.5322232649812,0.2226375421965869,1778.7538512284634,177.86860858761852
70.96195220947266,1059.5291256904602,-2.9517472235855244,-1620.8459357875142,1762.6538599671185,0.24321285054864822,1832.1021592259658,176.9422720393073
64.064621925354,1060.6361627578735,-2.928025346151318,-1735.5120953509972,1726.2475632802248,0.255915061933391,1918.7274162497533,177.57365239558519
60.61899662017822,1058.0646991729736,-2.847299226398282,-1800.1836826898623,1675.3382894973097,0.20721027784118798,1960.5135288080319,175.01050307551907
52.57678031921387,1056.729793548584,-2.779009239296947,-1818.3283210555642,1645.1808132118283,0.19893396136512867,1961.2650256640177,170.62357702761696
46.5998649597168,1053.9407134056091,-2.7186063815461194,-1793.830504589336,1568.2468514885204,0.2586081763390385,1910.9408020208846,170.58182887172688
41.56088829040527,1051.898181438446,-2.6491742304182244,-1705.2154781531892,1529.02670147345,0.3516924402901958,1810.767599388911,171.93699511306707
36.4680290222168,1049.7168898582458,-2.588283155067078,-1608.6947990435676,1438.2022295553472,0.3834686539414142,1690.4087050204698,170.26883641655408
31.56137466430664,1046.1292266845703,-2.5145799360082774,-1605.8803917110445,1349.5078322323816,0.4369187226429966,1665.3090153405656,169.10841637924162
26.696443557739258,1043.5539484024048,-2.4518592544363034,-1661.435944934022,1212.4244395546277,0.5069816101806156,1696.5577514063268,169.52909379338885
21.929502487182617,1039.6100878715515,-2.377795046246628,-1699.7925582104635,1183.429179409594,0.4799419392354011,1727.718375599385,163.7362682265589
18.41294765472412,1035.8602404594421,-2.3160445560174097,-1784.9255246147256,1099.3603565043195,0.5967438933556544,1804.4561259018813,166.89048476353202
13.3819580078125,1031.4942002296448,-2.241488784744618,-1779.8187666589001,1095.4928237401543,0.6293122861353698,1794.3424039899585,164.4847851830604
9.902596473693848,1026.7829298973083,-2.1730760656960393,-1656.5900862560306,1183.265077886254,0.8547565067627757,1673.8233252738917,173.48202747412913
7.05564022064209,1022.2567915916443,-2.1050073255359374,-1537.3788227400973,1265.4722301188517,1.052261175910369,1563.4677994505705,179.10184007753261
3.0263662338256836,1017.62455701828,-2.0371846447651425,-1443.8897780801276,1382.9926470238454,1.2181553663843443,1492.3337997481233,173.48275648106406
1.138448715209961,1012.2510194778442,-1.9696237583533738,-1488.6324318551844,1348.7041974750118,1.1938405367744296,1527.2910716624654,178.746847248849
-1.3397932052612305,1007.3484182357788,-1.8989739093501923,-1534.3590124585548,1273.6316414822113,1.239015804898369,1555.9738691836978,179.79356678190578
-3.494739532470703,1002.2504925727844,-1.8296700033399091,-1537.399028669576,1203.8008585970967,1.3349579479845928,1547.0891759293459,178.68017465997394
-4.722237586975098,996.8085289001465,-1.7628497793205744,-1452.0454342804953,1127.2117785339544,1.5329713051988516,1453.185963048848,171.16336182680712
-5.806207656860352,991.6661381721497,-1.6927221148279772,-1414.646259674126,1090.961249693329,1.6429141561701115,1412.3348793186462,168.8821196810534
-6.919741630554199,986.2527847290039,-1.6230263321016,-1440.0424248665752,1103.9637068553657,1.656194163018264,1437.9487078451202,172.11450553683167
-6.003975868225098,978.528618812561,-1.5934492514351484,-1491.5169753010814,1163.3366581102223,1.7361005294251781,1496.964556318234,169.23084987799518
-7.902979850769043,950.0520825386047,-1.5730361711806573,-1490.3116225882245,1187.1546569467432,1.750084635958619,1501.2504837147171,169.59920293881186
-7.625699043273926,928.6961555480957,-1.567584824495313,-1457.485287811767,1240.244737598588,2.0368045842802505,1482.9549373199497,153.48369915550617
-7.686853408813477,914.7613048553467,-1.5504465461362515,-1412.2776925548317,1243.4458412430238,1.8561456358417405,1442.53559743713,164.81664545039897
-7.480621337890625,895.7102596759796,-1.5358319798487505,-1390.7828049851116,1215.9052204743361,1.8364679677259683,1419.8766651381488,166.78144575177984
-7.293939590454102,877.5649070739746,-1.5266070583885458,-1399.5522502086794,1171.7004203558668,1.9202439618022953,1422.9894249990464,162.50998393270274
-6.711483001708984,859.1243624687195,-1.5113942783431316,-1437.0905682426417,1183.9707134989444,1.9205343815699512,1466.802467707339,163.36497219699197
-6.551027297973633,841.0936892032623,-1.4957830022591834,-1447.9747775490978,1210.2139255025784,1.9093771339830075,1487.9355418275613,164.89869562713008
-6.954073905944824,823.4872817993164,-1.4843788029823395,-1457.7021288170572,1261.2593152281438,1.893947565837323,1515.359453093815,166.4361572488766
-2.727985382080078,805.9630990028381,-1.474610672767934,-1468.9989053128688,1318.3328490492256,1.9363647794029244,1553.2138202441024,164.56550256788222
-2.9592514038085938,788.2788479328156,-1.4550647435312984,-1466.3317511344333,1328.4859503001403,1.9320614729637635,1559.898325666118,165.9319631167182
-0.24068355560302734,767.8472697734833,-1.44810743235512,-1462.931275093159,1308.0056592090982,1.9890172633555876,1559.241755549845,163.06726127558915
2.7344226837158203,750.1847445964813,-1.436971807260044,-1424.882724290409,1304.09670161846,1.950735793302646,1531.3096272362616,165.89865226336698
4.772186279296875,732.2338819503784,-1.4242180239919213,-1397.0525082949919,1297.06713100864,1.961016961350517,1511.3401581245732,166.0403226798472
6.690859794616699,714.7686183452606,-1.4106011170878183,-1368.7459681014113,1278.8202132935771,1.9596671873568112,1486.6003730984423,166.8978503286107
9.449481964111328,696.6904550790787,-1.398999864127621,-1359.7916184100302,1278.241016383901,1.9789961911508196,1487.6230188820498,166.45508282070466
12.205839157104492,678.1029254198074,-1.3885797481924405,-1384.0532422027964,1288.1136403541311,1.9728150072109913,1523.6969825443243,167.4062672379737
14.77658748626709,659.5302075147629,-1.3787657741984503,-1415.0816043104155,1308.3141139467407,2.0297125203492765,1570.164006049437,164.70857916046657
17.962217330932617,640.5908018350601,-1.3657970601096947,-1452.3067308537597,1354.3670440967762,2.051339979469878,1634.3706140326244,164.21246961426195
21.6902494430542,621.4574575424194,-1.3559569307004629,-1453.2366438573342,1371.1418257519358,2.065936383989885,1654.519867671113,163.93995512421142
23.242473602294922,610.4118376970291,-1.3485584778643718,-1459.7739614251182,1368.2159102954595,2.084442001288776,1665.4142905019714,163.30356147813532
26.738762855529785,594.9317663908005,-1.3286346711044077,-1513.624976387258,1400.9782611254523,2.109025926151642,1738.5141359356392,163.03655637880652
31.994223594665527,574.5047479867935,-1.3177081521205194,-1550.2646126908053,1423.076436435761,2.1337842429270992,1795.4433812962702,162.24405274227124
35.558342933654785,557.0930242538452,-1.3115080437244035,-1553.7711736301503,1459.4184746610297,2.1479517673193103,1827.6103333789363,161.78755343206993
39.034485816955566,538.8692542910576,-1.2976639497311253,-1583.6722578586282,1462.1181018186646,2.1349371980208254,1866.9669548310897,163.32644148205094
46.965718269348145,523.1158211827278,-1.2929613922109164,-1598.9532770397916,1455.5239578914022,2.1533157675958385,1891.6749912498155,162.54286371074062
51.51677131652832,503.6102533340454,-1.2815381907344716,-1604.4827131343827,1464.2086197203541,2.164536262165171,1914.440783624745,162.5544779609963
57.08277225494385,485.1525314152241,-1.2739956570236535,-1612.9143389216454,1481.0556697952268,2.185259537566693,1944.4056707316229,161.79927709126684
63.07411193847656,466.0506136715412,-1.2577893678253347,-1614.126517394782,1508.0794356741903,2.1928013175459133,1974.5445087209625,162.29571690107338
67.57998466491699,444.61770448833704,-1.2399691227170142,-1615.4213979095794,1517.7758549138239,2.1919435922715182,1996.036590238846,163.36588577387332
72.8214979171753,426.9847236573696,-1.2363281694206834,-1622.1734352509386,1534.6527887643142,2.202578592244832,2024.8299597554708,162.96515641756466
78.90212535858154,409.2479236423969,-1.2244974398161923,-1633.0905747226316,1543.5647241057225,2.208084804838189,2053.6780684773157,163.3275245497614
85.97946166992188,389.39493149518967,-1.2128065799367134,-1661.4762097080593,1552.9086458489264,2.2088329632323007,2099.372641271744,163.95449516134448
92.31853485107422,374.0013539791107,-1.2065095018493182,-1685.262795170986,1555.1102102310738,2.225272670363817,2134.200907871566,163.37336532394954
99.31683540344238,356.2109097838402,-1.1965880097333326,-1695.0153683933947,1560.4812949801887,2.2338227849774777,2160.9940347542324,163.45193946695193
106.21392726898193,339.1995429992676,-1.1935653216967406,-1688.801468345951,1567.6563358747258,2.225368191951443,2175.129045012385,164.10953923212585
112.95223236083984,322.24687933921814,-1.1852926581867933,-1679.150174897576,1582.5901752748096,2.227017965890213,2190.9121985399593,164.4890028527355
119.7655200958252,304.9034923315048,-1.1780020053356313,-1681.2675752888792,1596.2710063028737,2.248349926279335,2216.156643112486,163.6844951919652
127.33638286590576,286.5244150161743,-1.1689094196800327,-1683.540736605146,1597.7855806627813,2.2626565908824845,2235.7731965377598,163.3857504742225
134.67371463775635,269.187793135643,-1.1613114630769945,-1691.951617813909,1608.2925183718278,2.2758232199110062,2264.8976953284305,163.06668904675143
141.37399196624756,251.56666338443756,-1.1521296323127468,-1690.3924377403907,1626.001240356268,2.3148293048870245,2290.0739419014267,161.3578851532917
146.7294692993164,234.3134731054306,-1.1435927983224479,-1690.53061372912,1652.4143648275697,2.347189282075637,2320.890939228464,159.99291959329253
156.94642066955566,217.57760643959045,-1.1393551208974926,-1698.334021148265,1677.0221276460566,2.3715494291024655,2360.517703443738,158.83998701172493
164.40141201019287,199.27388429641724,-1.132857326748683,-1701.4689345108998,1692.783661553772,2.3573050857282856,2389.9882018098033,160.02842394987215
172.20842838287354,181.27939105033875,-1.1272553119439603,-1702.3108805091704,1721.6365003134042,2.3542460207933655,2426.2157083545508,160.52466726497994
180.81343173980713,163.84518146514893,-1.1226831488375635,-1713.5959073068914,1742.7505213027885,2.3734237571688315,2466.1161400135156,159.6878295592932
188.5089874267578,146.5098261833191,-1.1148866202768524,-1732.6455872996016,1746.6253092171419,2.3951672732294806,2500.240880202662,158.88872603862504
197.44741916656494,132.16117024421692,-1.1112642603622445,-1744.1330931103541,1748.929581881371,2.41926250131773,2526.5935530910447,157.71571709774767
202.99839973449707,114.81162905693054,-1.0954202130978399,-1759.6586951230645,1756.9286844478167,2.4129139958793773,2559.017642690327,158.9872567042373
213.1047248840332,97.4617600440979,-1.0877559953545886,-1778.4237478862055,1768.8243691884782,2.414502125778964,2599.930504667475,159.33539089363003
215.19410610198975,89.7740125656128,-1.0740258872506188,-1802.7198972539188,1781.7574205638414,2.421418217798767,2633.397952813279,159.72580525678703
217.576265335083,86.23352646827698,-0.9927666776620855,-1824.2319420985934,1800.0284686701696,2.435175688022903,2665.7220147382795,163.59337003215907
221.03214263916016,80.28966188430786,-0.931579491954366,-1800.2272840952955,1875.0816982856425,2.460877720218806,2703.1034246015356,165.62651956376004
226.93359851837158,74.76085424423218,-0.8633060061847393,-1736.1430447440978,2009.522832686793,2.415661411096159,2756.2608404411976,172.12900582889267
231.09984397888184,69.96876001358032,-0.7919441165269963,-1709.5380257915065,2170.3697953099536,2.4615927395527324,2859.678277474763,173.58606965636886
235.30244827270508,65.32540917396545,-0.7272138071132076,-1744.0187962395662,2204.493436360052,2.6324000688727573,2914.4043023425593,167.50830411241628
239.8056983947754,61.910927295684814,-0.6574651534270626,-1784.8885424352727,2215.006794508424,2.730150110560213,2955.538628111455,165.9039427594329
244.24409866333008,57.53627419471741,-0.589396912486079,-1832.7697196661693,2283.8651519133014,2.878485108956767,3044.7539594022005,161.3049963220285
249.40717220306396,55.01300096511841,-0.5187989387915342,-1882.474336389852,2412.008015298207,2.817486221617914,3178.103878772914,168.84494105641178
253.79812717437744,52.19486355781555,-0.4488300782952279,-1919.1295186079446,2508.907306869867,2.8205674823951776,3279.7942897275393,172.67731822207335
258.9629888534546,49.6477484703064,-0.3796704429919102,-1946.3406322494068,2538.169559308494,2.874321769213444,3325.0721592571135,173.55997967219506
264.1524076461792,46.806007623672485,-0.32313512132229927,-1977.5761962062513,2538.9090009276506,2.985930424364089,3352.003052290498,170.4045101000153
270.4439163208008,44.288963079452515,-0.25089845127975385,-2014.0656329711128,2534.7497729411766,3.096092650238161,3379.553066052234,168.23153581518102
276.1802673339844,42.49182343482971,-0.19389558803652496,-2081.3328033887638,2539.9035377313417,-3.1085656720719697,3434.3752196482615,166.99829448827194
281.9634675979614,41.11427068710327,-0.12523845043201898,-2128.322828525102,2540.7990641810675,-3.046065586390438,3472.449293525191,167.3510675777013
288.16044330596924,39.98491168022156,-0.05322961668817361,-2172.1131836358263,2539.817039637098,-2.8833225143242607,3507.4359562778536,162.1523786644975
293.86603832244873,39.33057188987732,0.015162362681332864,-2199.157064604923,2534.6470977124873,-2.784220066334317,3527.2891511432745,160.3927984256775
298.46107959747314,39.5851731300354,0.07689484913257938,-2224.278226080535,2532.3974621501957,-2.671073586014055,3546.5936774181914,157.44699356907142
304.2759895324707,39.51519727706909,0.14556920834555132,-2237.340995291412,2541.4737580828446,-2.6236299858847314,3566.456720266566,158.66342646042352
309.0261220932007,40.41352868080139,0.2149078896255714,-2242.4087478843767,2556.3216842322026,-2.5589169075869336,3583.240676106972,158.92845398900798
314.7228956222534,41.39408469200134,0.2922243344232369,-2243.889159408568,2570.3820187879387,-2.549712039881585,3597.53743815848,162.83095989237768
314.0590190887451,42.03063249588013,0.29380382119850834,-2236.9153132044003,2579.777810874523,-2.5191107881514383,3598.2816434219294,161.16813524644263
314.4369125366211,41.58073663711548,0.2952131591407783,-2242.165262342328,2577.1450137250417,-2.5042681291371416,3600.7361585987096,160.39846264417136
314.45252895355225,41.44170880317688,0.2955169969699343,-2242.0922346438765,2583.9028486890675,-2.503438013767616,3605.555404664765,160.36830916225566
314.2589330673218,41.787952184677124,0.29473669795201696,-2244.345332084747,2578.0009738059034,-2.52071267998299,3602.6146444902247,161.31336678840893
314.2890930175781,41.659653186798096,0.29495846209031384,-2253.038216255341,2564.8891521713244,-2.5157735172614926,3599.702295674495,161.04307975931056
314.4063949584961,41.555821895599365,0.2953219325622627,-2245.1523771073566,2564.3428693570086,-2.4934066144906293,3593.855255084477,159.7823759537809
314.30256366729736,41.619688272476196,0.29507615613289184,-2250.2756986327267,2558.639931456965,-2.5046110133176174,3593.390121885225,160.41025876644193
314.2702579498291,41.68736934661865,0.2949338047157435,-2235.8935260430994,2554.0354226845834,-2.5131303078669482,3579.8363183671113,160.89022225313707
314.3361806869507,41.619688272476196,0.2951508590998051,-2258.142492065381,2574.9630897858397,-2.491696820930782,3610.467464436828,159.67461021157752
314.3298625946045,41.5913462638855,0.29511827118468736,-2249.4768226770066,2573.000169943766,-2.4808536857071606,3602.9342697373436,159.05147717657496
314.2956495285034,41.63515567779541,0.29504230087296546,-2262.009663790519,2570.264324259677,-2.5055980303360306,3609.891208837037,160.46487091239646
314.2833709716797,41.650861501693726,0.2950201190384394,-2255.2719021728176,2573.8400582785725,-2.506222253123843,3607.5748682485064,160.49936531811383
314.30602073669434,41.622161865234375,0.2950493029890313,-2238.9402638638285,2567.320000735607,-2.505106037479736,3591.4086599969164,160.43708298987843
314.3051862716675,41.612833738327026,0.2951386117970556,-2246.2605983697217,2556.5927606072523,-2.4987169431073446,3589.097542562726,160.0761318652028
314.2893314361572,41.63515567779541,0.29508299035398666,-2249.2691079403794,2575.5348476291547,-2.5066094766330678,3604.5082217925174,160.52515385195395
314.2821788787842,41.644155979156494,0.2950361999294635,-2245.935078436538,2564.0183483059423,-2.511951859685388,3594.0344977158184,160.8285689595473
314.2964839935303,41.62102937698364,0.29508788718635537,-2265.585212389999,2561.6216223776623,-2.4843196547471647,3606.4099262366904,159.24832169962107
314.2964839935303,41.62102937698364,0.29508788718635537,-2266.3736217956803,2558.529997033623,-2.5133892178473856,3604.8146896039616,160.91388497755295
314.2964839935303,41.62102937698364,0.29508788718635537,-2266.3736217956803,2558.529997033623,-2.5133892178473856,3604.8146896039616,160.91388497755295
314.2964839935303,41.62102937698364,0.29508788718635537,-2266.3736217956803,2558.529997033623,-2.5133892178473856,3604.8146896039616,160.91388497755295
314.2964839935303,41.62102937698364,0.29508788718635537,-2266.3736217956803,2558.529997033623,-2.5133892178473856,3604.8146896039616,160.91388497755295
314.2964839935303,41.62102937698364,0.29508788718635537,-2266.3736217956803,2558.529997033623,-2.5133892178473856,3604.8146896039616,160.91388497755295
314.2964839935303,41.62102937698364,0.29508788718635537,-2266.3736217956803,2558.529997033623,-2.5133892178473856,3604.8146896039616,160.91388497755295
314.2964839935303,41.62102937698364,0.29508788718635537,-2266.3736217956803,2558.529997033623,-2.5133892178473856,3604.8146896039616,160.91388497755295
314.2964839935303,41.62102937698364,0.29508788718635537,-2266.3736217956803,2558.529997033623,-2.5133892178473856,3604.8146896039616,160.91388497755295
314.2964839935303,41.62102937698364,0.29508788718635537,-2266.3736217956803,2558.529997033623,-2.5133892178473856,3604.8146896039616,160.91388497755295
314.2964839935303,41.62102937698364,0.29508788718635537,-2266.3736217956803,2558.529997033623,-2.5133892178473856,3604.8146896039616,160.91388497755295
314.2964839935303,41.62102937698364,0.29508788718635537,-2266.3736217956803,2558.529997033623,-2.5133892178473856,3604.8146896039616,160.91388497755295
314.2964839935303,41.62102937698364,0.29508788718635537,-2266.3736217956803,2558.529997033623,-2.5133892178473856,3604.8146896039616,160.91388497755295
314.2964839935303,41.62102937698364,0.29508788718635537,-2266.3736217956803,2558.529997033623,-2.5133892178473856,3604.8146896039616,160.91388497755295
314.2964839935303,41.62102937698364,0.29508788718635537,-2266.3736217956803,2558.529997033623,-2.5133892178473856,3604.8146896039616,160.91388497755295
314.2964839935303,41.62102937698364,0.29508788718635537,-2266.3736217956803,2558.529997033623,-2.5133892178473856,3604.8146896039616,160.91388497755295
314.2964839935303,41.62102937698364,0.29508788718635537,-2266.3736217956803,2558.529997033623,-2.5133892178473856,3604.8146896039616,160.91388497755295
314.2964839935303,41.62102937698364,0.29508788718635537,-2266.3736217956803,2558.529997033623,-2.5133892178473856,3604.8146896039616,160.91388497755295
314.2964839935303,41.62102937698364,0.29508788718635537,-2266.3736217956803,2558.529997033623,-2.5133892178473856,3604.8146896039616,160.91388497755295
314.2964839935303,41.62102937698364,0.29508788718635537,-2266.3736217956803,2558.529997033623,-2.5133892178473856,3604.8146896039616,160.91388497755295
314.2964839935303,41.62102937698364,0.29508788718635537,-2266.3736217956803,2558.529997033623,-2.5133892178473856,3604.8146896039616,160.91388497755295
314.2964839935303,41.62102937698364,0.29508788718635537,-2266.3736217956803,2558.529997033623,-2.5133892178473856,3604.8146896039616,160.91388497755295
314.2964839935303,41.62102937698364,0.29508788718635537,-2266.3736217956803,2558.529997033623,-2.5133892178473856,3604.8146896039616,160.91388497755295
314.2964839935303,41.62102937698364,0.29508788718635537,-2266.3736217956803,2558.529997033623,-2.5133892178473856,3604.8146896039616,160.91388497755295
314.2964839935303,41.62102937698364,0.29508788718635537,-2266.3736217956803,2558.529997033623,-2.5133892178473856,3604.8146896039616,160.91388497755295
314.2964839935303,41.62102937698364,0.29508788718635537,-2266.3736217956803,2558.529997033623,-2.5133892178473856,3604.8146896039616,160.91388497755295
314.2964839935303,41.62102937698364,0.29508788718635537,-2266.3736217956803,2558.529997033623,-2.5133892178473856,3604.8146896039616,160.91388497755295
314.2964839935303,41.62102937698364,0.29508788718635537,-2266.3736217956803,2558.529997033623,-2.5133892178473856,3604.8146896039616,160.91388497755295
314.2964839935303,41.62102937698364,0.29508788718635537,-2266.3736217956803,2558.529997033623,-2.5133892178473856,3604.8146896039616,160.91388497755295
314.2964839935303,41.62102937698364,0.29508788718635537,-2266.3736217956803,2558.529997033623,-2.5133892178473856,3604.8146896039616,160.91388497755295
314.2964839935303,41.62102937698364,0.29508788718635537,-2266.3736217956803,2558.529997033623,-2.5133892178473856,3604.8146896039616,160.91388497755295
