Run,Mean Position Error,Mean Angle Error
1,2744.0108,3.3922
2,2744.0212,3.3904
3,2744.0203,3.3913
4,2744.0159,3.3932
5,2744.0181,3.3898
6,2744.0153,3.3930
7,2744.0211,3.3945
8,2744.0061,3.3942
9,2744.0175,3.3943
10,2744.0114,3.3971

Average,2744.0158,3.3930
