Run,Mean Position Error,Mean Angle Error
1,883.1371,77.5564
2,883.1250,77.5564
3,883.1312,77.5570
4,883.0943,77.5555
5,883.1222,77.5551
6,883.1444,77.5570
7,883.1413,77.5581
8,883.1022,77.5518
9,883.1163,77.5584
10,883.1423,77.5569

Average,883.1256,77.5563
