source;share/mrpt_reactivenav2d/hook/cmake_prefix_path.ps1
source;share/mrpt_reactivenav2d/hook/cmake_prefix_path.dsv
source;share/mrpt_reactivenav2d/hook/cmake_prefix_path.sh
source;share/mrpt_reactivenav2d/local_setup.bash
source;share/mrpt_reactivenav2d/local_setup.dsv
source;share/mrpt_reactivenav2d/local_setup.ps1
source;share/mrpt_reactivenav2d/local_setup.sh
source;share/mrpt_reactivenav2d/local_setup.zsh
