Run,Mean Position Error,Mean Angle Error
1,72.8003,3.3775
2,70.3801,3.2895
3,76.2796,3.3142
4,70.5435,3.5586
5,70.4624,3.3037
6,74.6500,3.4430
7,75.1340,3.4580
8,72.5963,3.3482
9,73.8911,3.3746
10,73.8167,3.2417

Average,73.0554,3.3709
