Run,Mean Position Error,Mean Angle Error
1,2933.7789,5.2117
2,2933.7742,5.2117
3,2933.7740,5.2128
4,2933.7723,5.2116
5,2933.7846,5.2153
6,2933.7818,5.2104
7,2933.7737,5.2119
8,2933.7917,5.2108
9,2933.7869,5.2128
10,2933.7536,5.2147

Average,2933.7772,5.2124
