Run,Mean Position Error,Mean Angle Error
1,1882.1267,16.2115
2,3059.3751,73.6181
3,2985.1618,63.6487
4,2990.8064,63.3540
5,2131.0076,65.3174
6,3050.3750,73.7067
7,3057.0796,74.6599
8,2990.9147,63.9316
9,2980.3095,64.9827
10,3053.6799,73.5904

Average,2818.0836,63.3021
