Run,Mean Position Error,Mean Angle Error
1,4550.7622,68.5648
2,4226.3623,77.7241
3,5239.3881,59.0366
4,4795.7864,75.6657
5,4785.8332,74.9230
6,5202.4112,71.2706
7,4784.8639,70.9559
8,4216.9010,74.6148
9,5016.7836,74.5891
10,4797.2752,74.2766

Average,4761.6367,72.1621
