Run,Mean Position Error,Mean Angle Error
1,77.0771,3.5122
2,75.7717,3.4972
3,74.0590,3.5718
4,73.5111,3.5904
5,78.1453,3.5972
6,73.4850,3.5150
7,73.2682,3.4945
8,74.9809,3.5689
9,73.3854,3.5904
10,76.5512,3.5875

Average,75.0235,3.5525
