time_stamp[s],x_true_pose[mm],y_true_pose[mm],theta_true[rad],x_pose[mm],y_pose[mm],theta[rad],p_err[mm],a_err[mm],num_particles,valid_pose
0.6498985290527344,5.863607861101627,8.488070219755173,0.03614619670448132,-79.65755265841977,0.24130288957496993,0.008487208952244423,85.91785651425363,1.5847432638072094,900.0,1
0.6581733226776123,5.859327502548695,8.493289351463318,0.036132052841067686,-79.65755265841977,0.24130288957496993,0.008487208952244423,85.91409705649377,1.583932880127599,900.0,1
0.8414533138275146,5.866718012839556,8.487597107887268,0.03610759630095457,-65.14859014026956,19.22183501788716,-0.021322085383934312,71.82198727123557,3.2904783793238956,900.0,1
0.9831018447875977,5.865073762834072,8.476927876472473,0.03613998784430618,-64.37851469507716,45.30554270587874,-0.02478886232968237,79.31272653047027,3.4909659655544756,900.0,1
1.1664247512817383,5.865238141268492,8.482743054628372,0.036122795110612435,-40.69346675941089,30.86374294019956,-0.03803469278527674,51.65870844210571,4.248911075726937,900.0,1
1.2582261562347412,5.858938675373793,8.479543030261993,0.036105557373250385,-70.82989990205186,33.777109774499,-0.02048812020366404,80.75360577419175,3.24257887228136,900.0,1
1.366441249847412,5.854105576872826,8.479621261358261,0.03613603192513835,-68.23032013133388,24.026069724404703,-0.039794874307739585,75.6980461592567,4.350520461747502,900.0,1
1.45827054977417,5.861143581569195,8.47819447517395,0.03606679609097869,-15.510657987041315,34.83667937270604,-0.011749292567296444,33.934107154623796,2.739660072942529,900.0,1
1.558290958404541,5.856764502823353,8.480643853545189,0.036134220561609434,-25.827546175113724,45.07670469957698,-0.024388217596489084,48.40627245081466,3.4676802723005733,900.0,1
1.6581628322601318,5.862067453563213,8.479651063680649,0.03609944511039285,-30.181152618184353,32.00875027933127,-0.028921105773956454,43.043376064620645,3.7254031472888274,900.0,1
1.7581589221954346,5.871880333870649,8.48313421010971,0.03609929300847702,-64.8091630464362,31.191310850816542,-0.0024873727214000866,74.2392832648212,2.2108530918040485,900.0,1
1.858126163482666,5.864040460437536,8.480776101350784,0.036137855735033975,-71.76466970258248,56.503418434686296,-0.012387811609293394,91.28193040382985,2.78031593688576,900.0,1
1.958087682723999,5.870622582733631,8.476745337247849,0.03608647350223682,-65.39691542992529,57.50444705555148,-0.0013775958707783378,86.50304913796239,2.146533058459097,900.0,1
2.0580976009368896,5.86175499483943,8.480854332447052,0.03610554540260867,-37.22895521536701,70.38964377741273,-0.039539637566568586,75.4288241785664,4.33414972462875,900.0,1
2.1581051349639893,5.860466510057449,8.478518575429916,0.03616296977730051,-56.58877947620774,85.88166626447901,-0.026282639186774755,99.45428897953977,3.5778698427658138,900.0,1
2.258126974105835,5.860995501279831,8.48371721804142,0.03612469105498107,-81.98176928111842,47.15891884260697,-0.009370820564355302,95.97980279890423,2.6067008025763716,900.0,1
2.3580970764160156,5.860364064574242,8.477166295051575,0.03615723086218397,-37.26761632419567,59.62937162026938,-0.013136759345114237,66.90718049691948,2.824337594237397,900.0,1
2.4580695629119873,5.8521986939013,8.477849885821342,0.036084365583928614,-30.013242955661,14.545622478742558,-0.046285845601069,36.37509819859685,4.7194654585016504,900.0,1
2.5580763816833496,5.859987810254097,8.48165899515152,0.03613989327160993,-30.213969111095594,94.82574612115269,-0.024836768000675767,93.57687614782765,3.4937053397007873,900.0,1
2.6580727100372314,5.869879852980375,8.477557450532913,0.03611502619048871,-41.61650217416454,99.95371545361103,-0.02672990155776419,103.06718178465958,3.600749123779487,900.0,1
2.7580583095550537,5.859707947820425,8.481569588184357,0.03612665815429889,-52.51814853676694,100.51074150554129,-0.02550070251096259,108.98322169733062,3.530987668650024,900.0,1
2.866428852081299,5.859007127583027,8.476793766021729,0.03616678512902556,-40.17224591781982,50.00090923172514,-0.04224450251795071,61.99297074781123,4.492635848358028,900.0,1
2.9580748081207275,5.862158723175526,8.483026176691055,0.03613420094578108,-25.5895352205698,72.49216307246748,-0.04083951672950842,71.31885205240809,4.410269156225634,900.0,1
3.0664403438568115,5.862860009074211,8.481666445732117,0.03612099742356751,-33.601337366341376,82.53627139576133,-0.011243858561102242,83.91369011544332,2.7138063451665357,900.0,1
