source;share/mrpt_pointcloud_pipeline/local_setup.bash
source;share/mrpt_pointcloud_pipeline/local_setup.dsv
source;share/mrpt_pointcloud_pipeline/local_setup.sh
source;share/mrpt_pointcloud_pipeline/local_setup.zsh
