156,319876,1600,3898,2050.49
156,321472,1574,4214,2060.72
156,302698,1538,3893,1940.37
156,311276,1548,4115,1995.36
156,306990,1541,4069,1967.88
156,325633,1479,3761,2087.39
156,306578,1618,4058,1965.24
156,304886,1571,3620,1954.4
156,300722,1574,4094,1927.71
156,305222,1539,4116,1956.55
180,380387,1430,3951,2113.26
180,354924,1498,4479,1971.8
180,328000,1459,3598,1822.22
180,343921,1451,3556,1910.67
180,332244,1530,3380,1845.8
180,335565,1521,3433,1864.25
180,357427,1489,3586,1985.71
180,355363,1436,4139,1974.24
180,325088,1509,3626,1806.04
180,325547,1514,3461,1808.59
155,310852,1441,3966,2005.5
155,286945,1474,4225,1851.26
155,300698,1411,4041,1939.99
155,309557,1421,4013,1997.14
155,298153,1483,4334,1923.57
155,295398,1465,3916,1905.79
155,284426,1467,3538,1835.01
155,307803,1493,4381,1985.83
155,300200,1420,4083,1936.77
155,294969,1469,3993,1903.03
183,344261,1416,4202,1881.21
183,350620,1450,4118,1915.96
183,347138,1415,3737,1896.93
183,314125,1465,3458,1716.53
183,339091,1460,4404,1852.96
183,362961,1465,3608,1983.39
183,345991,1452,3676,1890.66
183,340122,1441,3899,1858.59
183,331066,1457,3796,1809.1
183,322935,1424,4238,1764.67
156,317389,1529,3585,2034.54
156,298248,1490,3750,1911.85
156,336544,1585,4138,2157.33
156,299650,1500,3651,1920.83
156,308366,1577,4214,1976.71
156,312617,1595,3663,2003.96
156,319581,1528,3663,2048.6
156,305471,1542,3921,1958.15
156,296069,1543,3898,1897.88
156,289406,1493,3470,1855.17
156,318504,1550,5613,2041.69
156,308718,1485,3677,1978.96
156,300089,1440,3482,1923.65
156,310495,1528,3785,1990.35
156,315900,1484,4135,2025
156,316558,1453,3803,2029.22
156,314051,1558,4147,2013.15
156,306868,1559,3585,1967.1
156,301271,1543,4027,1931.22
156,291916,1494,3923,1871.26
156,255033,1166,3778,1634.83
156,276725,1178,3775,1773.88
156,261542,1183,3113,1676.55
156,240357,1185,2477,1540.75
156,258638,1186,3846,1657.94
156,250255,1193,3351,1604.2
156,255337,1197,3271,1636.78
156,277107,1213,3644,1776.33
156,262813,1212,3772,1684.7
156,256312,1191,3807,1643.03
156,266714,1191,3391,1709.71
156,257484,1210,3421,1650.54
156,248932,1169,3828,1595.72
156,267019,1190,3221,1711.66
156,245307,1205,3468,1572.48
156,261431,1197,3398,1675.84
156,258096,1178,3289,1654.46
156,245429,1212,3504,1573.26
156,273332,1225,3675,1752.13
156,263285,1198,3334,1687.72
156,207931,914,3062,1332.89
156,214261,908,3155,1373.47
156,221360,907,2818,1418.97
156,220671,941,2923,1414.56
156,209336,916,2882,1341.9
156,198811,904,2475,1274.43
156,236273,916,3060,1514.57
156,201067,926,2910,1288.89
156,216476,911,2992,1387.67
156,215626,914,2810,1382.22
180,360809,1451,3540,2004.49
180,355850,1476,4078,1976.94
180,352502,1431,3538,1958.34
180,367432,1539,3821,2041.29
180,351564,1457,3492,1953.13
180,334517,1461,3538,1858.43
180,359409,1515,3979,1996.72
180,341745,1499,3592,1898.58
180,326480,1494,3383,1813.78
180,379057,1436,4090,2105.87
180,338776,1399,3969,1882.09
180,338149,1451,3628,1878.61
180,328446,1418,3541,1824.7
180,321142,1485,3291,1784.12
180,333782,1447,5022,1854.34
180,330934,1436,3693,1838.52
180,322519,1468,3597,1791.77
180,345278,1454,3446,1918.21
180,344805,1454,3595,1915.58
180,333843,1400,3772,1854.68
180,300966,1241,3861,1672.03
180,300339,1251,3094,1668.55
180,318498,1239,5165,1769.43
180,301075,1256,3597,1672.64
180,309753,1200,3544,1720.85
180,301633,1247,3944,1675.74
180,300366,1252,3452,1668.7
180,305988,1221,3628,1699.93
180,294920,1231,3452,1638.44
180,339815,1227,4542,1887.86
180,284480,1177,3246,1580.44
180,282513,1138,3668,1569.52
180,280059,1172,2902,1555.88
180,284579,1121,3199,1580.99
180,294131,1160,3559,1634.06
180,275386,1128,3187,1529.92
180,295350,1162,3216,1640.83
180,284393,1116,3440,1579.96
180,281785,1180,3122,1565.47
180,303908,1192,5348,1688.38
180,219298,883,2618,1218.32
180,225152,869,2797,1250.84
180,223425,878,2661,1241.25
180,232978,872,2539,1294.32
180,228042,873,2488,1266.9
180,254341,870,4070,1413.01
180,245406,874,2557,1363.37
180,218047,888,2969,1211.37
180,224390,911,2628,1246.61
180,243452,910,2825,1352.51
218,392650,1459,3269,1801.15
218,401645,1451,3783,1842.41
218,394317,1455,3672,1808.79
218,361940,1464,3669,1660.28
218,406537,1445,3410,1864.85
218,382398,1451,3252,1754.12
218,358892,1447,3413,1646.29
218,385729,1454,3296,1769.4
