402,1.2836e-05,0.0197682,0.615049,7.94682
402,9.795e-06,0.0200164,0.635211,8.04661
398,8.791e-06,0.0198385,0.614528,7.89574
399,1.0603e-05,0.019897,0.628745,7.9389
402,8.909e-06,0.0197041,0.622266,7.92103
399,8.096e-06,0.0196606,0.642827,7.84456
401,9.969e-06,0.0200086,0.627198,8.02347
402,3.962e-06,0.019779,0.63926,7.95115
402,1.3797e-05,0.0199819,0.605624,8.03271
399,1.1077e-05,0.0198956,0.634345,7.93834
279,5.177e-06,0.0208408,0.617613,5.81458
282,1.2814e-05,0.0202665,0.650648,5.71514
279,1.2992e-05,0.0205769,0.622069,5.74096
282,1.3059e-05,0.020201,0.612924,5.69667
282,9.612e-06,0.019926,0.63122,5.61914
279,1.2646e-05,0.0206292,0.618895,5.75554
279,8e-06,0.0206962,0.599561,5.77423
278,9.493e-06,0.020915,0.619473,5.81436
282,1.1733e-05,0.0201845,0.615254,5.69202
279,9.362e-06,0.0199593,0.62166,5.56865
402,9.922e-06,0.0195423,0.626373,7.856
399,1.0983e-05,0.0196728,0.610922,7.84943
402,1.2868e-05,0.0191916,0.656513,7.71504
402,1.237e-05,0.0193864,0.653816,7.79334
402,7.294e-06,0.0192442,0.652707,7.73618
399,1.5053e-05,0.0191984,0.649145,7.66016
401,9.671e-06,0.0198123,0.654475,7.94474
399,1.0023e-05,0.0198587,0.614696,7.92363
399,1.3517e-05,0.0195603,0.691845,7.80456
402,1.0784e-05,0.0194863,0.680188,7.83351
279,9.561e-06,0.0205505,0.652945,5.7336
276,8.894e-06,0.0198407,0.625324,5.47603
282,1.1414e-05,0.020129,0.631382,5.67637
282,1.1579e-05,0.0198316,0.625847,5.59251
279,1.4042e-05,0.0202459,0.603381,5.64861
282,1.2912e-05,0.0197249,0.650253,5.56242
276,1.0811e-05,0.0199653,0.60585,5.51042
279,8.965e-06,0.019998,0.639015,5.57946
279,9.711e-06,0.0198502,0.609051,5.5382
278,9.614e-06,0.0198792,0.629615,5.52643
401,8.696e-06,0.0198365,0.661893,7.95442
402,1.3313e-05,0.0199046,0.66448,8.00163
404,1.2109e-05,0.0196541,0.64429,7.94026
399,9.432e-06,0.01995,0.63545,7.96005
402,2.381e-06,0.0193555,0.631912,7.78092
406,1.1159e-05,0.0193895,0.633665,7.87212
399,1.0071e-05,0.0195462,0.623355,7.79895
404,1.2313e-05,0.0195919,0.626407,7.91514
399,1.035e-05,0.0200078,0.684595,7.98312
405,9.361e-06,0.0194375,0.652964,7.87217
402,1.1629e-05,0.0194061,0.518461,7.80126
403,1.344e-05,0.0191921,0.530615,7.73443
403,1.4007e-05,0.0189195,0.519762,7.62455
406,1.0651e-05,0.0187523,0.536087,7.61344
406,1.3019e-05,0.0190972,0.524305,7.75346
400,1.3062e-05,0.0193633,0.503939,7.7453
399,1.3502e-05,0.0195171,0.523086,7.78734
407,8.282e-06,0.0190673,0.529786,7.76041
402,1.4578e-05,0.0192965,0.554228,7.75719
406,8.611e-06,0.0193172,0.537541,7.84278
404,1.2708e-05,0.0186684,0.472488,7.54203
403,1.4308e-05,0.0186609,0.500053,7.52036
406,1.2059e-05,0.0185361,0.512847,7.52566
401,4.584e-06,0.0185064,0.483836,7.42106
403,1.2069e-05,0.0189141,0.537059,7.62236
408,1.3422e-05,0.018541,0.481513,7.56474
404,1.2253e-05,0.0184435,0.488944,7.45116
406,9.541e-06,0.0184596,0.503267,7.49458
401,8.511e-06,0.0185502,0.497766,7.43863
408,1.1878e-05,0.0184938,0.462804,7.54546
405,1.4245e-05,0.0154881,0.364161,6.27266
404,1.2793e-05,0.0182591,0.36103,7.37669
407,1.3219e-05,0.0151038,0.374498,6.14725
404,1.2676e-05,0.016003,0.375132,6.46519
409,5.002e-06,0.0160737,0.360653,6.57415
404,1.2934e-05,0.0183263,0.379728,7.40383
408,1.0466e-05,0.0160846,0.381844,6.56252
405,1.3083e-05,0.0181135,0.361724,7.33597
405,6.183e-06,0.0182627,0.373824,7.3964
404,1.3606e-05,0.0160561,0.357775,6.48666
405,1.3776e-05,0.0152361,0.313943,6.17064
404,5.459e-06,0.0153501,0.335595,6.20144
404,9.169e-06,0.0151861,0.310417,6.13517
405,1.2354e-05,0.0151794,0.29749,6.14767
405,9.478e-06,0.0151612,0.302101,6.14028
405,9.905e-06,0.014716,0.320804,5.95998
402,1.4579e-05,0.0153031,0.322022,6.15186
407,1.3037e-05,0.0158534,0.31099,6.45234
408,1.3343e-05,0.0157601,0.313556,6.43013
405,1.3098e-05,0.0152218,0.306165,6.16484
284,3.1527e-05,0.0205269,0.657898,5.82964
281,1.4189e-05,0.0195685,0.64487,5.49875
282,1.2302e-05,0.0204552,0.661796,5.76837
282,1.0161e-05,0.0199132,0.666907,5.61552
285,1.3054e-05,0.0201278,0.657813,5.73642
282,1.3085e-05,0.0201369,0.680435,5.67861
281,9.14e-06,0.0197879,0.654667,5.56039
281,1.3629e-05,0.0205679,0.674478,5.77958
281,1.2426e-05,0.020207,0.669402,5.67818
285,1.2967e-05,0.0204167,0.651616,5.81877
282,1.0144e-05,0.0198928,0.549157,5.60976
283,1.4187e-05,0.0200515,0.480256,5.67457
282,1.4433e-05,0.0203677,0.557999,5.74368
285,9.252e-06,0.0189318,0.532994,5.39556
287,1.1999e-05,0.0196711,0.557068,5.64561
282,1.2661e-05,0.0198976,0.530765,5.61111
282,1.0753e-05,0.0202232,0.528031,5.70296
286,1.2591e-05,0.0196891,0.547988,5.63109
283,9.746e-06,0.0200754,0.558403,5.68135
283,8.191e-06,0.0202262,0.53524,5.72401
284,1.2591e-05,0.018984,0.477191,5.39145
287,1.3037e-05,0.0193713,0.492504,5.55955
286,1.3548e-05,0.0187893,0.503757,5.37373
286,1.2633e-05,0.0189006,0.493537,5.40557
284,1.3361e-05,0.0197145,0.462051,5.59891
287,1.032e-05,0.0187638,0.484125,5.38521
283,1.4131e-05,0.0187586,0.470038,5.3087
287,1.4225e-05,0.0188973,0.487158,5.42354
282,1.3463e-05,0.0198747,0.499651,5.60468
286,2.497e-06,0.0190769,0.48399,5.456
281,1.2191e-05,0.0166654,0.360987,4.68298
285,9.956e-06,0.0149277,0.387066,4.2544
285,9.15e-06,0.0156816,0.379057,4.46925
288,1.2564e-05,0.0158429,0.364575,4.56276
284,9.407e-06,0.0151193,0.392178,4.29389
284,4.389e-06,0.014656,0.35026,4.16231
284,1.444e-05,0.0163872,0.354624,4.65398
288,8.779e-06,0.0161373,0.363055,4.64755
285,9.537e-06,0.0162517,0.362236,4.63174
285,1.2965e-05,0.0149962,0.381495,4.27392
285,1.5682e-05,0.0149326,0.297848,4.25579
288,9.658e-06,0.0157762,0.303989,4.54355
284,9.2e-06,0.0141371,0.301355,4.01495
289,9.236e-06,0.0145046,0.293455,4.19182
286,1.3722e-05,0.0147657,0.296027,4.22298
287,1.2906e-05,0.0142727,0.309593,4.09628
284,1.2212e-05,0.0149964,0.320683,4.25899
288,1.3724e-05,0.0160654,0.320243,4.62685
285,1.3771e-05,0.014556,0.31077,4.14847
287,9.15e-06,0.0146184,0.303171,4.19549
407,1.4448e-05,0.017657,0.557712,7.18641
407,1.2821e-05,0.0179914,0.570708,7.32248
400,8.082e-06,0.0180665,0.552606,7.2266
402,1.2682e-05,0.0179381,0.584539,7.21111
407,1.3547e-05,0.0177849,0.583547,7.23844
402,1.0377e-05,0.0181971,0.568724,7.31524
406,9.402e-06,0.0179,0.578977,7.26738
402,9.791e-06,0.0179607,0.564188,7.22021
403,1.2928e-05,0.0179814,0.558659,7.24651
403,1.2314e-05,0.0179591,0.559152,7.23753
282,9.412e-06,0.0181768,0.53459,5.12586
287,1.3544e-05,0.017791,0.537398,5.10603
282,1.0047e-05,0.0183932,0.58192,5.18688
287,1.2709e-05,0.0177382,0.547526,5.09087
282,8.999e-06,0.0179955,0.527659,5.07473
283,1.0059e-05,0.0180102,0.539846,5.09688
282,1.0319e-05,0.0185854,0.590136,5.24107
282,1.3092e-05,0.0186574,0.58829,5.2614
286,1.0113e-05,0.0176527,0.535018,5.04866
287,1.324e-05,0.0178701,0.553689,5.12871
400,1.0257e-05,0.0169052,0.595413,6.76206
400,1.2415e-05,0.0168808,0.598525,6.75231
403,9.339e-06,0.017006,0.596006,6.85341
403,1.0303e-05,0.0168613,0.587467,6.79509
395,9.78e-06,0.0173446,0.603164,6.85112
403,1.1737e-05,0.0171293,0.593697,6.90312
403,8.695e-06,0.0168474,0.571251,6.78951
402,1.413e-05,0.0170185,0.587115,6.84144
400,9.54e-06,0.0169268,0.584932,6.77072
402,1.3002e-05,0.0169564,0.61499,6.81649
283,1.3623e-05,0.0175728,0.590859,4.97309
282,1.3765e-05,0.0177016,0.61203,4.99185
279,1.3606e-05,0.0176295,0.622567,4.91863
282,1.3016e-05,0.0177052,0.573745,4.99286
278,1.3989e-05,0.0181199,0.607231,5.03733
279,8.85e-06,0.0178606,0.599023,4.98311
280,1.2144e-05,0.0176058,0.597459,4.92962
279,1.2195e-05,0.017857,0.600038,4.98211
283,1.3405e-05,0.0175494,0.589551,4.96649
282,1.2425e-05,0.0176302,0.573241,4.97171
406,1.4862e-05,0.0175164,0.529004,7.11166
407,9.778e-06,0.0177035,0.571266,7.2053
406,9.459e-06,0.0175182,0.537316,7.1124
406,9.834e-06,0.0175358,0.546384,7.11954
403,9.376e-06,0.0172143,0.479666,6.93736
403,9.113e-06,0.0174124,0.490719,7.01719
407,8.315e-06,0.0175707,0.551529,7.15127
403,9.96e-06,0.0173826,0.54643,7.0052
400,1.3247e-05,0.0178918,0.526965,7.15671
406,8.908e-06,0.0173779,0.531308,7.05543
403,9.752e-06,0.0173383,0.47801,6.98734
406,1.2827e-05,0.017231,0.405165,6.99577
403,1.3008e-05,0.017425,0.433575,7.02229
