Run,Mean Position Error,Mean Angle Error
1,4263.1985,72.4852
2,4139.7842,64.1158
3,4189.6831,75.9038
4,4260.9643,61.0782
5,4171.0627,76.5082
6,4270.3392,59.2306
7,4275.0516,70.4031
8,4803.5091,61.7810
9,4232.0870,57.7716
10,4116.4507,62.6912

Average,4272.2130,66.1969
