156,58611,230,1866,375.712
156,53265,231,2238,341.442
156,53679,212,1265,344.096
156,44651,193,1642,286.224
156,60928,229,1999,390.564
156,55491,232,2121,355.712
156,54460,230,1844,349.103
156,52469,232,1908,336.34
156,48985,196,1201,314.006
156,52508,220,1908,336.59
180,52610,212,1990,292.278
180,58329,223,1986,324.05
180,57166,194,1310,317.589
180,54038,213,1792,300.211
180,59333,214,1919,329.628
180,56903,210,1881,316.128
180,69311,222,1903,385.061
180,57507,217,2140,319.483
180,50587,178,1267,281.039
180,57081,222,1821,317.117
155,54476,219,1806,351.458
155,52937,193,1204,341.529
155,43365,167,1205,279.774
155,53060,218,2244,342.323
155,53710,226,1878,346.516
155,47429,214,1764,305.994
155,53983,210,1732,348.277
155,42268,194,1213,272.697
155,53646,222,1850,346.103
155,50319,218,1780,324.639
183,55499,207,1766,303.273
183,53875,211,1834,294.399
183,57302,201,1862,313.126
183,54796,205,1862,299.432
183,54018,185,1192,295.18
183,60745,203,1830,331.94
183,56163,205,2074,306.902
183,54381,207,1807,297.164
183,53504,174,1180,292.372
183,54180,208,2042,296.066
156,58916,236,1844,377.667
156,54453,228,1751,349.058
156,52949,224,1801,339.417
156,43671,181,1209,279.942
156,53864,233,1752,345.282
156,51067,231,1840,327.353
156,54911,229,1783,351.994
156,59742,233,1828,382.962
156,57994,222,1814,371.756
156,48784,225,1796,312.718
156,49365,207,1746,316.442
156,51072,187,1749,327.385
156,45730,196,1719,293.141
156,50102,194,1739,321.167
156,47327,192,1112,303.378
156,51120,198,1738,327.692
156,55282,202,1786,354.372
156,50779,201,1719,325.506
156,50579,194,1719,324.224
156,48748,195,1692,312.487
180,67617,213,1949,375.65
180,57651,211,1830,320.283
180,58851,219,1837,326.95
180,55924,213,1834,310.689
180,54504,157,1245,302.8
180,54591,177,1239,303.283
180,60073,210,1778,333.739
180,62008,213,2056,344.489
180,62154,218,1812,345.3
180,57035,162,1216,316.861
180,51531,184,2530,286.283
180,51457,193,1864,285.872
180,57603,189,1835,320.017
180,47451,172,1173,263.617
180,53859,200,1742,299.217
180,47228,188,1187,262.378
180,56125,166,1234,311.806
180,55584,204,1683,308.8
180,49958,200,1767,277.544
180,56489,197,1792,313.828
158,84845,347,2809,536.994
158,86844,361,1716,549.646
158,94740,360,1814,599.62
158,91866,338,1657,581.43
158,99895,364,1787,632.247
158,99494,362,1771,629.709
158,88513,319,1399,560.209
158,88388,364,2063,559.418
158,96698,347,2857,612.013
158,94965,361,1670,601.044
184,94681,312,2004,514.571
184,105915,353,1670,575.625
184,98314,335,1654,534.315
184,95995,351,1709,521.712
184,81885,318,1339,445.027
184,90252,348,1664,490.5
184,94823,319,1305,515.342
184,81684,310,1305,443.935
184,103818,353,2461,564.228
184,99274,356,1632,539.533
142,84981,358,3297,598.458
142,80349,323,1365,565.838
142,89857,351,3020,632.796
142,76759,321,1317,540.556
142,84311,323,1372,593.739
142,79903,360,1689,562.697
142,94094,365,1902,662.634
142,84605,364,2968,595.81
142,98675,371,2392,694.894
142,82248,382,1709,579.211
184,92116,310,1379,500.63
184,100679,345,1702,547.168
184,102462,348,1718,556.859
184,93659,346,1691,509.016
184,98183,343,1730,533.603
184,90296,308,1323,490.739
184,89169,310,1329,484.614
184,91683,339,1665,498.277
184,95167,333,1479,517.212
184,93672,310,1687,509.087
158,84320,294,1581,533.671
158,92526,356,3244,585.608
158,82596,297,1444,522.759
158,90382,357,2034,572.038
158,90533,376,2927,572.994
158,85420,349,1623,540.633
158,86005,359,2943,544.335
158,88446,356,1610,559.785
158,86968,361,2933,550.43
158,78498,291,1291,496.823
158,85478,353,1564,541
158,91652,330,5519,580.076
158,84054,340,1647,531.987
158,102451,370,3092,648.424
158,83565,295,1344,528.892
158,96888,350,2734,613.215
158,90527,343,1592,572.956
158,85061,301,2135,538.361
158,93641,348,1626,592.665
158,89919,329,1368,569.108
184,101750,349,2711,552.989
184,96730,310,1393,525.707
184,97258,346,2623,528.576
184,93241,344,2137,506.745
184,96424,342,2057,524.043
184,101834,353,2316,553.446
184,97824,348,1667,531.652
184,95181,329,1357,517.288
184,94671,348,1650,514.516
184,92661,315,1944,503.592
184,98570,329,1710,535.707
184,81564,333,1353,443.283
184,87674,309,2034,476.489
184,97286,344,1748,528.728
184,85235,343,1312,463.234
184,98859,357,1647,537.277
184,88152,340,1625,479.087
184,89322,333,1626,485.446
184,92015,332,2760,500.082
184,86625,326,1319,470.788
