Run,Mean Position Error,Mean Angle Error
1,1942.9555,59.7997
2,2135.5288,63.1459
3,2984.4124,66.6111
4,2969.9326,64.8904
5,3007.2211,69.4787
6,2981.4443,66.8203
7,2130.9494,62.9173
8,2973.2345,65.1047
9,1878.2107,18.4670
10,2970.6179,64.1093

Average,2597.4507,60.1344
