Run,Mean Position Error,Mean Angle Error
1,5026.0696,52.3574
2,5174.2571,69.2461
3,4287.4729,62.3494
4,5033.0351,53.8104
5,4285.9017,66.0070
6,4567.4916,65.8920
7,4830.3820,71.6985
8,4958.4947,68.5142
9,4531.7881,74.8384
10,4802.7562,74.9122

Average,4749.7649,65.9626
