Run,Mean Position Error,Mean Angle Error
1,86.1208,3.7535
2,87.0021,3.9146
3,83.5245,3.6995
4,84.0224,3.7754
5,83.9961,3.8176
6,86.6445,3.8334
7,85.7048,3.7878
8,86.3652,3.8570
9,85.0336,3.8166
10,85.0700,3.9911

Average,85.3484,3.8246
