Run,Mean Position Error,Mean Angle Error
1,2863.7876,65.1346
2,2923.3338,60.1256
3,2899.6108,55.7084
4,2872.5558,66.7339
5,2939.7341,58.6983
6,2897.0473,63.5530
7,1983.2379,54.8975
8,2874.0131,65.6627
9,2881.0507,66.4521
10,2869.7187,65.5109

Average,2800.4090,62.2477
