time_stamp[s],x_true_pose[mm],y_true_pose[mm],theta_true[rad],x_pose[mm],y_pose[mm],theta[rad],p_err[mm],a_err[mm]
0.04999518394470215,-25.539665669202808,-68.6410490423441,-0.007498128233109913,-1318.6665935769665,567.4911735534148,-0.46911697655784224,1441.1250661565743,26.448811752696855
0.09997391700744629,-25.545201450586323,-68.64372566342354,-0.007529856120501277,-937.4422058025369,398.6341749471555,-0.294240438277198,1024.648614377188,16.427306299317568
0.10830020904541016,-25.552175194025043,-68.64705607295036,-0.007579404189975492,-937.4422058025369,398.6341749471555,-0.294240438277198,1024.643926828661,16.424467404053676
0.19999313354492188,-25.543010979890827,-68.64079013466835,-0.007465125709400278,-275.85395495124146,-6.4071163157575475,-0.06376843314685257,257.9313839547782,3.2259418887935545
0.2500040531158447,-25.54382681846619,-68.64761300384998,-0.0075300826033448676,-213.7687202446362,-91.32678023611255,-0.02353894068846413,189.5862735844607,0.9172400031012186
0.3000009059906006,-25.552599877119068,-68.64234544336796,-0.007558405829431347,-157.9810285586572,-178.8339352781693,-0.0037101475904712617,172.2773206007753,0.22048895556885953
0.3499875068664551,-25.55356100201607,-68.64254102110863,-0.007481919650679902,-163.75642092704726,-182.9278297801408,-0.01008146997676721,179.33532200376243,0.1489432623166596
0.40001463890075684,-25.545370951294903,-68.64729449152946,-0.0074954501384858485,-153.6243589591726,-156.4763490985884,-0.007523247227683794,155.3002575731664,0.0015926558937909647
0.44997525215148926,-25.552704185247425,-68.63541826605797,-0.007481391813844995,-167.5708877138629,-132.92180018516356,-0.022629186367080185,155.89067756930373,0.8679046968316327
0.4999814033508301,-25.552655756473545,-68.64138804376125,-0.007575067112059353,-183.9461405759929,-139.6351172199746,-0.010383543120708938,173.5759361651748,0.1609138221593681
0.5499882698059082,-25.554745644330982,-68.63784715533257,-0.007495243530132312,-187.4718548606449,-135.20659600296062,-0.01843212274046604,175.06726872864132,0.6266370197964953
0.5999765396118164,-25.553190335631374,-68.63582618534565,-0.007534246851772286,-190.48157940095064,-127.25707209971115,-0.02125299209068518,175.03663614293393,0.7860262024049011
0.6499786376953125,-25.54847970604897,-68.63451302051544,-0.007528766717499025,-156.84152094250052,-134.85678786833367,-0.01700167871043663,147.0484694348654,0.5427578768941862
0.6999635696411133,-25.54566711187363,-68.64150911569595,-0.007545023290506991,-167.80688076043768,-125.42120172617108,-0.018735073331225687,153.17371315503985,0.6411426398733762
0.7499902248382568,-25.55183991789818,-68.6358094215393,-0.007512510398249184,-183.48776824376458,-147.41424731252658,-0.020629626243507938,176.49305859635768,0.751555377317504
0.8000025749206543,-25.55213421583176,-68.6308491975069,-0.007501513442576435,-176.2589450721522,-123.7549766068595,-0.027696454973382908,160.4718425803271,1.157084917228677
0.8499829769134521,-25.554235279560093,-68.63267458975315,-0.00750232898428993,-182.66231277229693,-109.62620722050195,-0.027564248830912734,162.36815491657245,1.1494633361412303
0.9000132083892822,-25.56145675480366,-68.64280365407467,-0.007569249587958904,-211.78539051031868,-106.55987730399787,-0.03314789734008563,190.0448841130751,1.4655485618486517
0.949986457824707,-25.562630221247677,-68.63943040370941,-0.007508289374379196,-198.74156665426628,-115.79492868710507,-0.024831564564710102,179.4842194802285,0.9925505557496488
0.9999854564666748,-25.556042045354847,-68.64233240485191,-0.007515163708198713,-191.00058192822684,-133.1338864918152,-0.019197031663545954,177.56986322461066,0.6693217306705174
1.0499656200408936,-25.56021995842457,-68.6425931751728,-0.007511467832440166,-190.64653413335336,-147.84311698495915,-0.01831915635895275,183.10164963650064,0.6192349388611346
1.1000401973724365,-25.550904870033268,-68.63812282681465,-0.007486134925238419,-192.46872551241125,-145.15041680729962,-0.018452106070233076,183.6183269125313,0.6283038648704368
1.1499862670898438,-25.549863651394848,-68.63807626068592,-0.0075221630601789435,-206.71776629995853,-124.16423772135971,-0.02761697811810459,189.48605108724036,1.1513480929150743
1.2000336647033691,-25.54637305438519,-68.63445155322552,-0.007501364904148211,-222.14294119988233,-130.31257541448218,-0.029436825107357,206.0446591630844,1.256809291321043
1.2500264644622803,-25.545875728130344,-68.6384953558445,-0.007495855707174037,-208.77271529077575,-132.52408546968465,-0.02371433471389333,194.04495190627608,0.929250397206543
1.2999904155731201,-25.55673494935036,-68.63926462829113,-0.007560804259087561,-168.4719964535213,-125.0167912831765,-0.01990111883046909,153.6333215241013,0.7070479428039531
1.3500165939331055,-25.547622889280323,-68.6423547565937,-0.007556078848776737,-178.9935358145578,-128.82671844478716,-0.022837864863067103,164.82659320032243,0.875581842040886
1.3583149909973145,-25.547149777412418,-68.64044740796089,-0.007456612399061369,-178.9935358145578,-128.82671844478716,-0.022837864863067103,164.82773009775678,0.8812808498127268
1.4499943256378174,-25.555490702390674,-68.63554678857327,-0.007550617479169963,-163.03941510479117,-120.22665828626366,-0.02116316527943737,146.84506207105534,0.7799415373754152
