Run,Mean Position Error,Mean Angle Error
1,73.9031,3.5239
2,72.4640,3.5517
3,72.0402,3.4836
4,73.0469,3.4242
5,73.5272,3.5252
6,70.8231,3.5556
7,71.3956,3.3426
8,73.5626,3.5194
9,71.1714,3.4407
10,72.1010,3.3219

Average,72.4035,3.4689
