Run,Mean Position Error,Mean Angle Error
1,72.3337,3.7146
2,73.7882,3.6972
3,73.2307,3.7316
4,75.0116,3.6400
5,73.1757,3.7517
6,75.5069,3.7111
7,75.0982,3.6531
8,73.8230,3.7007
9,73.5387,3.6095
10,73.4836,3.5807

Average,73.8990,3.6790
