Run,Mean Position Error,Mean Angle Error
1,71.7097,4.7785
2,71.6990,4.7761
3,71.6839,4.7733
4,71.6781,4.7772
5,71.6843,4.7813
6,71.6896,4.7779
7,71.7070,4.7782
8,71.6903,4.7743
9,71.7031,4.7759
10,71.7309,4.7773

Average,71.6976,4.7770
