156,313896,1486,3774,2012.15
156,303804,1516,3529,1947.46
156,316826,1584,3629,2030.94
156,306529,1561,4038,1964.93
156,361296,1534,5131,2316
156,316818,1564,3620,2030.88
156,308362,1556,3969,1976.68
156,316509,1526,3974,2028.9
156,308958,1557,3581,1980.5
156,329184,1595,4100,2110.15
156,330200,1504,3950,2116.67
156,305057,1501,3747,1955.49
156,321444,1491,4137,2060.54
156,306454,1563,3866,1964.45
156,290731,1514,3531,1863.66
156,324366,1528,3904,2079.27
156,297010,1472,3663,1903.91
156,312924,1511,3827,2005.92
156,320964,1499,3978,2057.46
156,307268,1506,3779,1969.67
156,303158,1548,4089,1943.32
156,325843,1564,3817,2088.74
156,316984,1598,3874,2031.95
156,326640,1571,3833,2093.85
156,353536,1577,4039,2266.26
156,310018,1555,4236,1987.29
156,305625,1598,3940,1959.13
156,300208,1564,3886,1924.41
156,358774,1596,4079,2299.83
156,303095,1617,3624,1942.92
156,328098,1481,3836,2103.19
156,315500,1513,3841,2022.44
156,313815,1535,3915,2011.63
156,291746,1449,3594,1870.17
156,309971,1537,3812,1986.99
156,318100,1536,4109,2039.1
156,311828,1484,3942,1998.9
156,324218,1501,3908,2078.32
156,313264,1475,4282,2008.1
156,314322,1451,3973,2014.88
156,319574,1552,3851,2048.55
156,317963,1488,3998,2038.22
156,325248,1524,3977,2084.92
156,305612,1534,3731,1959.05
156,316299,1433,4076,2027.56
156,306874,1556,3869,1967.14
156,329198,1512,3999,2110.24
156,326225,1524,4063,2091.19
156,303678,1458,3914,1946.65
156,300630,1502,3746,1927.12
180,353794,1502,4202,1965.52
180,347119,1488,3587,1928.44
180,368783,1497,3622,2048.79
180,362254,1436,3773,2012.52
180,332812,1523,3581,1848.96
180,352365,1446,3574,1957.58
180,339534,1510,3578,1886.3
180,337027,1491,5970,1872.37
180,353052,1441,4169,1961.4
180,346306,1420,3586,1923.92
180,328075,1486,3578,1822.64
180,345119,1419,3929,1917.33
180,351762,1436,3494,1954.23
180,337699,1485,3822,1876.11
180,338704,1458,4352,1881.69
180,333244,1414,3685,1851.36
180,340054,1494,4161,1889.19
180,333072,1443,3539,1850.4
180,329863,1509,3308,1832.57
180,337372,1452,3615,1874.29
180,357156,1427,3854,1984.2
180,358992,1466,3947,1994.4
180,367507,1478,3916,2041.71
180,346528,1457,3622,1925.16
180,349150,1505,3920,1939.72
180,354372,1504,4194,1968.73
180,356486,1446,3883,1980.48
180,351393,1479,3854,1952.18
180,376095,1450,3940,2089.42
180,350133,1426,3895,1945.18
180,347059,1438,3842,1928.11
180,324687,1434,3373,1803.82
180,359567,1407,4236,1997.59
180,341174,1455,3623,1895.41
180,347644,1451,3719,1931.36
180,336086,1457,3445,1867.14
180,378953,1391,4313,2105.29
180,331042,1478,3870,1839.12
180,345771,1422,3787,1920.95
180,327531,1424,3261,1819.62
180,339568,1372,3503,1886.49
180,352574,1428,3406,1958.74
180,350723,1398,4223,1948.46
180,339815,1372,4215,1887.86
180,358330,1404,4264,1990.72
180,328439,1384,3477,1824.66
180,335475,1390,3620,1863.75
180,339473,1374,4111,1885.96
180,326478,1304,4214,1813.77
180,342182,1344,3807,1901.01
