Run,Mean Position Error,Mean Angle Error
1,58.5689,2.9902
2,58.5581,2.9805
3,58.5331,2.9859
4,58.5251,2.9814
5,58.5660,2.9871
6,58.5651,2.9887
7,58.5650,2.9812
8,58.5446,2.9943
9,58.5601,2.9918
10,58.5683,2.9941

Average,58.5554,2.9875
