source;share/tb2_slam/hook/cmake_prefix_path.ps1
source;share/tb2_slam/hook/cmake_prefix_path.dsv
source;share/tb2_slam/hook/cmake_prefix_path.sh
source;share/tb2_slam/local_setup.bash
source;share/tb2_slam/local_setup.dsv
source;share/tb2_slam/local_setup.ps1
source;share/tb2_slam/local_setup.sh
source;share/tb2_slam/local_setup.zsh
