Run,Mean Position Error,Mean Angle Error
1,888.7859,12.6964
2,561.4446,3.2411
3,1005.0075,14.2270
4,783.1153,9.7196
5,805.5354,9.7547
6,863.9854,12.1406
7,864.7361,11.0185
8,827.8505,9.2677
9,817.0488,9.3526
10,768.5643,9.9159

Average,818.6074,10.1334
