Run,Mean Position Error,Mean Angle Error
1,4917.3767,22.6690
2,4917.3673,22.6700
3,4917.4030,22.6723
4,4917.3709,22.6695
5,4917.3579,22.6637
6,4917.3716,22.6743
7,4917.3802,22.6654
8,4917.3691,22.6700
9,4917.3544,22.6693
10,4917.3882,22.6793

Average,4917.3739,22.6703
